episode,run_0
500,-23.01212492905873
1000,-22.62590682411292
1500,-39.92018047862414
2000,-22.18619063716776
2500,-6.703012430709146
3000,-0.24565335997369106
3500,3.1825400548224088
4000,4.327683178876367
4500,3.7506694742356617
5000,3.6674336314599505
5500,4.172404393352519
6000,3.5081687668029713
6500,3.068107373004695
7000,3.38977871125299
7500,2.390308294542164
8000,1.8127599424219476
8500,2.1704174005803663
9000,1.7867439302994066
9500,1.4303111371134798
10000,0.14583944224066098
10500,0.45091460023383884
11000,0.2189685287974434
11500,0.9678374793364637
12000,0.7174538879684104
12500,0.2482392382142797
13000,0.8541380480202388
13500,0.17516314123777155
14000,-0.5095080055209694
14500,-0.4471888944897596
15000,-0.991582761754337
15500,-0.6432807064545214
16000,-0.5979276808893415
16500,-0.9586972978663486
17000,-1.189281000604381
17500,-0.7533243432949476
18000,-0.803701252188075
18500,-0.46044485574745325
19000,-0.242288204129379
19500,0.5347640649857471
20000,-0.11904250509385665
20500,0.593330603443487
21000,0.03024274322257655
21500,0.7984510142034326
22000,0.7054500277024998
22500,1.1438979016956103
23000,0.971547868911212
23500,0.9183185114339659
24000,0.36886126126461566
24500,0.9581125667795456
25000,0.9152776181115078
25500,1.26782369589661
26000,1.9120672167297903
26500,1.879648341504419
27000,1.793966555494055
27500,2.205411033312109
28000,2.3811077540287187
28500,1.9854133213105924
29000,2.6531190865094096
29500,2.638818614470241
30000,3.0731949124746607
