episode,run_0
500,-28.003673164374508
1000,-29.053030005453664
1500,-26.790745757526828
2000,-14.635634442658155
2500,-11.633591750157848
3000,-9.148160034908887
3500,-9.413880472102749
4000,-9.377078803668788
4500,-8.824632761426678
5000,-9.060289093401042
5500,-8.998638087308544
6000,-8.808104606732165
6500,-8.866464295213365
7000,-8.746065351839418
7500,-8.8972897107297
8000,-9.065212231871834
8500,-8.581518140971507
9000,-9.241531748249942
9500,-9.103263818905145
10000,-9.112441030157097
10500,-8.316107976289237
11000,-9.049060673304458
11500,-8.566025006498803
12000,-8.898183272791691
12500,-8.83406612857157
13000,-9.17165730322571
13500,-8.888701045508798
14000,-8.881326710698067
14500,-8.790013042743412
15000,-8.434954493962453
15500,-8.327256071778562
16000,-8.502001034430812
16500,-8.59696244137328
17000,-8.709251991507823
17500,-8.412070000322371
18000,-8.291636789694895
18500,-8.244646976645928
19000,-8.225084682782159
19500,-8.716585972119614
20000,-8.891675625566162
20500,-8.93031561373029
21000,-8.797181508302572
21500,-8.613795829896521
22000,-8.584714219762239
22500,-8.401197588490112
23000,-8.400808843849639
23500,-8.374215322407101
24000,-8.64345614354109
24500,-8.348906943812057
25000,-8.890689826031284
25500,-8.682709155629649
26000,-8.624207365166225
26500,-9.008327440874575
27000,-8.631122890200983
27500,-8.711425217263747
28000,-8.653568823282844
28500,-8.435256307658776
29000,-8.477636926760805
29500,-8.945488981756933
30000,-8.818022073859767
