episode,run_0
500,-30.62245412825399
1000,-30.710324038589054
1500,-27.36852920825844
2000,-24.301982554344473
2500,-19.24437811808549
3000,-15.383139518753445
3500,-16.320708435048193
4000,-20.251721488465854
4500,-11.12298464592747
5000,-0.8377239716128534
5500,2.1246605520306314
6000,6.242811482290261
6500,7.006675996573452
7000,5.957716220308177
7500,7.549958852059809
8000,7.216076608078094
8500,7.623976766516435
9000,7.481981972273285
9500,7.378997393928526
10000,7.674775361173286
10500,7.756055033669023
11000,7.64911455032613
11500,7.97198700143936
12000,7.80647785238567
12500,7.482246571654093
13000,7.5459242664162165
13500,7.651358870037501
14000,7.428641258780619
14500,7.588420920250693
15000,7.605286537177353
15500,7.706558763331472
16000,7.740886763979107
16500,7.694159641751415
17000,7.410504031538121
17500,7.430819036013627
18000,7.599878012370695
18500,7.459753492309656
19000,7.51402078554065
19500,7.564310560484702
20000,7.513771272855525
20500,7.555304137904732
21000,7.570312468399961
21500,7.799153514190598
22000,7.612342402003295
22500,7.7910734718424095
23000,7.3738137461627495
23500,7.333398191347229
24000,7.6803495561087125
24500,8.046236474268424
25000,7.459319317393732
25500,7.3880113306465045
26000,7.920842372388466
26500,7.42052304100124
27000,7.635160933709606
27500,7.786766703819676
28000,7.331469759954847
28500,7.462540516453331
29000,7.7884916721217206
29500,7.3225944221324335
30000,7.8823114421206775
30500,7.529718493357746
31000,7.6311860351883745
31500,7.572287904981494
32000,7.582450665273108
32500,7.654914468224489
33000,7.5177303668819455
33500,7.5969273567107924
34000,7.7709828318648215
34500,7.699142497929414
35000,7.650734467924166
35500,7.5862204822248644
36000,7.835103467573392
36500,7.3038553367993595
37000,7.943027453454006
37500,7.364473515067946
38000,7.645086295751154
38500,7.541580600028474
39000,7.511330474134482
39500,7.34014592328424
40000,7.587391002975912
40500,7.534887284740605
41000,7.649931759685066
41500,7.458912066349179
42000,7.658974107233409
42500,7.565854582122707
43000,7.485837576631333
43500,7.079046407406502
44000,7.038041241325604
44500,10.00451096948687
45000,4.46560174853633
45500,7.599542694767275
46000,7.459719456755292
46500,11.211513530324693
47000,10.16105283237989
47500,8.774502801792933
48000,7.342142971508097
48500,7.610749528790515
49000,5.452653190346909
49500,-4.274991626168809
50000,7.079013964378777
50500,8.143207383514923
51000,7.7211271746929615
51500,7.558778332445374
52000,7.471841534438667
52500,7.172972076302249
53000,8.797586282546781
53500,8.562058692381063
54000,8.417046474324795
54500,7.461247861826008
55000,7.051548908097264
55500,6.93531101778343
56000,8.710459989492724
56500,8.17157282247644
57000,7.997832999674424
57500,7.912326550728856
58000,7.458554107185362
58500,7.113320093913628
59000,7.788250697338974
59500,8.178234970270145
60000,7.895582941613804
