episode,run_0
500,-27.48275360328508
1000,-28.058000579487146
1500,-36.953618802246126
2000,-23.685730336696164
2500,-15.905184115855299
3000,-13.623887207235137
3500,-13.139556752931687
4000,-12.323155682783083
4500,-11.000188465326453
5000,-10.444951684789295
5500,-10.102857499656245
6000,-9.32268835368571
6500,-9.417044558162997
7000,-9.220267054365143
7500,-9.28196328781653
8000,-9.337305356821506
8500,-9.019199971910158
9000,-9.609449191279408
9500,-9.5628812637282
10000,-9.34048749154971
10500,-8.721440724214714
11000,-9.409562580793693
11500,-8.933165566988125
12000,-9.278736898669615
12500,-9.231674737781178
13000,-9.416886956529071
13500,-9.258737853115031
14000,-9.290748268216293
14500,-9.000763186365731
15000,-8.795764098869034
15500,-8.829102085517189
16000,-8.976969130217938
16500,-9.142157348557754
17000,-9.213525449504894
17500,-8.873512088611985
18000,-8.862211505646439
18500,-8.636414554928326
19000,-8.537325672190109
19500,-9.10701297673536
20000,-9.326475119238665
20500,-9.233036196217672
21000,-9.080756713408958
21500,-8.961426678238237
22000,-8.84153357790005
22500,-8.578814779633296
23000,-8.557983681672406
23500,-8.549816069994176
24000,-8.676027269206726
24500,-8.352479029843943
25000,-8.884767231791418
25500,-8.643222660160008
26000,-8.627944686209572
26500,-8.896036503676253
27000,-8.583838295367794
27500,-8.572484104380207
28000,-8.653658828751167
28500,-8.32149424386677
29000,-8.392039874681442
29500,-8.843414162648878
30000,-8.655466740378603
