episode,run_0
500,-23.310959621503567
1000,-22.157679930341978
1500,-40.996010083555674
2000,-1.3968371189537552
2500,5.164521580466439
3000,3.7685282920080962
3500,3.0970302784449433
4000,2.2592123543272655
4500,1.8285701061963233
5000,1.5292167679729458
5500,2.8242719053120338
6000,2.5438875791633517
6500,1.4803226883159681
7000,2.485660116151471
7500,0.9062997839397248
8000,0.5438516404348681
8500,0.7530171081848532
9000,0.1772883302354436
9500,-0.43125229148140953
10000,-0.44345921927320997
10500,0.07607934406908105
11000,-0.24028540541703053
11500,-0.2902944002500575
12000,-0.0005918102509206448
12500,-0.03525474492891419
13000,0.3101669111767178
13500,0.7170784122802139
14000,-0.07016218235360165
14500,0.8115531099764292
15000,0.9254298595357948
15500,1.0256855474825277
16000,1.107720808834433
16500,0.7639693310097686
17000,0.44032387203792794
17500,0.6807763082623363
18000,1.4171960500747787
18500,1.0019020915844945
19000,1.0157667175953378
19500,1.4391622925137286
20000,1.0628322015828948
20500,1.486253874201053
21000,1.8942730394695333
21500,2.3088650481126827
22000,1.618419399824884
22500,2.1786042492511166
23000,2.5622991977497716
23500,2.253075048057313
24000,1.9238193675595467
24500,2.45417271094052
25000,2.6870972245817213
25500,2.2801183679039947
26000,2.0718152713455584
26500,2.5655236933930774
27000,2.192989101364642
27500,2.419862989237114
28000,2.36748183950399
28500,2.334509636333487
29000,2.838053652538647
29500,2.128185325362944
30000,3.0485416474554277
