episode,run_0
500,-3.5884427625997795
1000,-3.2158286637177556
1500,-8.340886337577667
2000,8.751269493529113
2500,9.504985766102358
3000,8.76558544715379
3500,11.626564001168274
4000,12.027653763449177
4500,20.121019309788153
5000,24.08107030385866
5500,50.04494198600808
6000,82.18233764873726
6500,79.01536868058605
7000,58.82750625870308
7500,60.15256980328598
8000,65.11215815858084
8500,67.90369375105568
9000,67.57768372051942
9500,60.03823049434256
10000,57.091118426473535
10500,48.53506047520588
11000,39.67201121554893
11500,38.94598040713659
12000,41.47694624446529
12500,33.76978323982756
13000,35.29127442507916
13500,31.856599165744367
14000,25.88898930423036
14500,26.328094295380616
15000,23.714293926740403
