episode,run_0
500,-23.464416531876633
1000,-23.307033290963837
1500,-34.238757478051106
2000,0.9622515414864481
2500,4.5810723041769155
3000,3.809177290795208
3500,3.0263249216829737
4000,2.579093631220363
4500,2.1259795185534065
5000,1.4467513601063144
5500,2.0545454649709702
6000,1.753606824508857
6500,1.1145764447029165
7000,1.2689886735348883
7500,0.40927128041858357
8000,-0.05491633823095583
8500,0.0356456705322676
9000,0.15159384870729753
9500,0.2793889907631379
10000,-0.36000986246479555
10500,0.24315943691090167
11000,0.2882676859746821
11500,0.6405571919758167
12000,0.926969660603326
12500,0.762393150689346
13000,1.2087838236873614
13500,0.4729059195213266
14000,0.6734930895673665
14500,1.1991473366756444
15000,0.7537815600177014
15500,0.9611948547330783
16000,1.3261666557724803
16500,0.7025385578227401
17000,0.5059340659874253
17500,0.5210787057055672
18000,0.9252173494899493
18500,1.2074257033778797
19000,0.9068823828836566
19500,1.3544583932926488
20000,0.4802990086823629
20500,1.235578918329151
21000,1.339607928268822
21500,1.5100799720918359
22000,1.5773729122871831
22500,1.8672562815833627
23000,1.6918986418327746
23500,1.655522770583277
24000,1.349469167770929
24500,2.359780044606573
25000,1.8556080818504705
25500,1.739512197722057
26000,1.302823113439755
26500,1.902423501519471
27000,1.6660040493599273
27500,2.140536719838438
28000,2.49167559198236
28500,2.172733001144009
29000,2.4420359832194536
29500,2.223762711823796
30000,2.6705472658526572
