episode,run_0
500,-1.6803021939228517
1000,-2.7739876875233103
1500,-3.568444176916768
2000,8.233388895218603
2500,10.779807618640097
3000,17.51737820555508
3500,57.47924069877288
4000,65.83969922469507
4500,38.96158058481652
5000,39.31615026029317
5500,28.429376077173313
6000,29.30798479986751
6500,35.637188123143325
7000,36.31451411589843
7500,25.171237913620935
8000,13.922254233785607
8500,7.664987544822808
9000,5.06244423100897
9500,6.983400011860925
10000,6.694871411185324
10500,9.729497064789822
11000,11.05369112019854
11500,10.131294501054903
12000,11.403163485394584
12500,11.385828613034045
13000,7.963779579410879
13500,9.528968366356304
14000,10.665990745695415
14500,12.265569016063477
15000,11.17694873403286
