episode,run_0
500,-151.7311208370592
1000,-149.41686036374796
1500,-154.64499787240666
2000,-210.16579772924462
2500,-405.07741907765745
3000,-568.103109110269
3500,-515.5521340517832
4000,-495.5258530714003
4500,-522.4791004706638
5000,-328.89600700972136
5500,-147.79795417423978
6000,-139.11651547700342
6500,-137.9148348402652
7000,-161.1314606706194
7500,-164.60762117040983
8000,-168.4076736164159
8500,-136.27144239896023
9000,-113.7279359078168
9500,-90.08293746002
10000,-72.90277800506897
10500,-64.72463653703764
11000,-57.805890273869885
11500,-59.15542063050081
12000,-58.41494039561563
12500,-62.20238296976025
13000,-62.903928235290294
13500,-64.28089302811854
14000,-63.06342141782491
14500,-61.148042896467
15000,-68.25363121128052
15500,-65.33788428354104
16000,-70.80275593647737
16500,-68.5399142298881
17000,-68.36187781169795
17500,-71.18780925968849
18000,-75.03409419288154
18500,-74.02023751757658
19000,-71.00128599890448
19500,-76.59299283039442
20000,-76.51934776423347
20500,-73.93356993621903
21000,-83.21395318016803
21500,-81.58787076409446
22000,-87.9920411108963
22500,-91.13692700515358
23000,-92.87885512266128
23500,-90.0906292597132
24000,-89.89527011358845
24500,-84.45383203319942
25000,-84.94993531485318
25500,-88.79066746792004
26000,-82.29125054377457
26500,-83.21716691763454
27000,-80.55577126138688
27500,-75.17496923332291
28000,-68.01977375679152
28500,-66.93680536103211
29000,-71.26799405519695
29500,-67.47426362069868
30000,-63.952035955715296
30500,-60.84153693159981
31000,-64.70621715473693
31500,-63.036651313709356
32000,-63.371675518521165
32500,-63.0203638424785
33000,-63.450565199834855
33500,-60.33652116239285
34000,-65.30102949291438
34500,-63.13053753856527
35000,-64.47009010255276
35500,-62.538956004805165
36000,-57.81367602746282
36500,-62.70791621977961
37000,-60.60903516315502
37500,-63.56453614564968
38000,-63.19285556002944
38500,-61.449564991946936
39000,-61.14009138170761
39500,-59.09793789564616
40000,-58.15070755623363
40500,-61.84322904557151
41000,-60.210724812477984
41500,-61.95791102863239
42000,-61.95385729430464
42500,-62.374110067898634
43000,-58.651494957688655
43500,-62.07997388969385
44000,-62.51650663554128
44500,-61.595315223151005
45000,-58.39498720855697
45500,-62.577651379649595
46000,-59.94398624615818
46500,-59.32564317120589
47000,-62.036844197976954
47500,-64.11212284052976
48000,-59.318025452021764
48500,-58.9042960548021
49000,-57.66889635814441
49500,-62.123508691828405
50000,-60.50526864622403
50500,-58.2697741726178
51000,-58.99635895427882
51500,-61.04019304230848
52000,-58.24753376872573
52500,-63.50236399894723
53000,-64.47813542263667
53500,-64.72078622709134
54000,-65.65739410608529
54500,-66.04523072104817
55000,-66.49377065322663
55500,-68.68051642863003
56000,-65.24217384794561
56500,-65.49638008545386
57000,-63.843596464218095
57500,-65.11620548835688
58000,-65.68887248572041
58500,-66.09481702578086
59000,-64.27817314980926
59500,-67.71140847472915
60000,-65.14452890117076
60500,-69.2606307643087
61000,-61.081435495673496
61500,-65.35074615600607
62000,-61.563629181230255
62500,-64.04277399333661
63000,-63.92909593656784
63500,-64.4019006603651
64000,-66.44797716551916
64500,-62.131834856536315
65000,-63.26913041416384
65500,-63.31979761938655
66000,-64.63387365068084
66500,-62.81314728639075
67000,-66.211584398333
67500,-64.28004786540099
68000,-64.93184507662441
68500,-61.89916004656468
69000,-60.66157920856132
69500,-58.36353998299921
70000,-63.02130679077519
70500,-61.66641039764187
71000,-64.46269324851635
71500,-59.57100899458487
72000,-61.93981800805853
72500,-63.085786899700004
73000,-64.04351697264234
73500,-58.597158755290835
74000,-63.120170003949504
74500,-66.02678901633494
75000,-64.50087229896765
75500,-63.58147242346448
76000,-61.104550348431744
76500,-64.9405114925879
77000,-61.982922084685924
77500,-59.50740687781667
78000,-59.75802574517009
78500,-61.74866889083704
79000,-63.2861225000672
79500,-60.624859677248345
80000,-57.38561016713669
80500,-55.89926553840558
81000,-60.56553242760005
81500,-60.78861221608667
82000,-60.41853918775347
82500,-56.91325417095561
83000,-60.391158812836395
83500,-62.14749394709235
84000,-58.280724171948535
84500,-61.077481796730105
85000,-60.98813637476559
85500,-59.64575362729273
86000,-58.42840274486365
86500,-58.89167947270563
87000,-56.44422576405757
87500,-59.80360592525449
88000,-58.07726933089368
88500,-62.199899140476504
89000,-55.63442846436272
89500,-58.41129071424145
90000,-54.64109231162127
90500,-55.90639020923998
91000,-55.33677392261366
91500,-52.15461052053179
92000,-54.702156844300404
92500,-53.379423301060434
93000,-51.97093044057171
93500,-52.94673984682637
94000,-57.24508980188548
94500,-51.717363518124245
95000,-53.75210533968311
95500,-50.809122941385375
96000,-54.42524973172588
96500,-52.29875170612114
97000,-46.881481254410396
97500,-48.77560976094443
98000,-51.06560197344556
98500,-50.337270518269825
99000,-50.52501254195768
99500,-48.30954138651627
100000,-51.38025566397159
100500,-52.70470808597826
101000,-51.49903727870004
101500,-50.761439208476574
102000,-49.92402376356827
102500,-48.94084799937461
103000,-50.83594123545827
103500,-51.723027565253254
104000,-48.72894822558575
104500,-49.09578941313358
105000,-50.73775791382056
105500,-51.46234122578738
106000,-48.219308864962706
106500,-49.617774028276166
107000,-48.96154510835443
107500,-49.85154524302083
108000,-47.57357395950353
108500,-47.57975810699747
109000,-48.50868899022059
109500,-49.59893532789241
110000,-49.09320256646526
110500,-46.83136044024009
111000,-48.18259880265192
111500,-49.19555867482727
112000,-50.1694112014975
112500,-50.711833443755545
113000,-50.21616463155679
113500,-54.93416737108986
114000,-50.85811787146825
114500,-52.09660340627565
115000,-47.951024853226244
115500,-50.26801697157183
116000,-52.47562151554597
116500,-52.02878503457514
117000,-52.78669755861143
117500,-52.182053420210714
118000,-51.34932936408865
118500,-55.43978291561305
119000,-50.30153538431362
119500,-49.771220596616494
120000,-52.52268801524835
