episode,run_0
500,-662.9718952946805
1000,-664.6347832127144
1500,-665.5706030864079
2000,-699.7285404385435
2500,-752.0388077005078
3000,-763.8393794424599
3500,-800.3471302920949
4000,-854.0087343737487
4500,-874.0182259390134
5000,-805.6942859132621
5500,-824.6659159773038
6000,-865.822980083911
6500,-824.5405815138298
7000,-769.9125698018514
7500,-746.4872911582754
8000,-779.6694524150583
8500,-822.474284036729
9000,-760.1208283391154
9500,-683.9984997466288
10000,-628.3742943999471
10500,-616.6163226388335
11000,-624.6875076277589
11500,-609.3722146441382
12000,-594.6238969995223
12500,-600.1618321339586
13000,-611.9871639898871
13500,-609.7861940742351
14000,-611.4440084107136
14500,-621.9590761954088
15000,-623.531374212789
15500,-621.9104985934662
16000,-618.625151401152
16500,-621.1101599543077
17000,-623.3629715318837
17500,-623.7838982664696
18000,-614.6688384353901
18500,-622.9378725292037
19000,-619.2472112948645
19500,-618.9736722589779
20000,-607.9138970129875
20500,-599.3644992052149
21000,-607.2910661849296
21500,-599.1617152370154
22000,-598.3913447531169
22500,-600.4807306526345
23000,-590.7448452791382
23500,-594.5710913506317
24000,-584.0580343440822
24500,-585.1988169556079
25000,-579.4353450238698
25500,-581.2045501863881
26000,-581.2926868847667
26500,-588.6757316427841
27000,-583.4997735261344
27500,-582.5062408162446
28000,-580.51893177884
28500,-589.5793771589017
29000,-582.3852460103212
29500,-582.4085499330902
30000,-584.5850445374986
30500,-587.2939580732082
31000,-585.1140306183374
31500,-577.865644810739
32000,-579.1755816492723
32500,-582.5862537130366
33000,-578.8684614546642
33500,-577.7592520722425
34000,-577.1139879543907
34500,-575.5914080906739
35000,-570.6130923417085
35500,-570.6107294851234
36000,-573.6063398907206
36500,-560.0482120136691
37000,-567.8308391290906
37500,-567.7051360329293
38000,-567.2860292764352
38500,-557.1374120629879
39000,-560.9983082836301
39500,-558.8647497423053
40000,-553.8536178906295
40500,-565.276883152781
41000,-560.2199632984109
41500,-553.8111635020556
42000,-554.0240293557623
42500,-551.3240821865227
43000,-551.9363879579563
43500,-558.2708297612124
44000,-549.6982181754288
44500,-553.780949041312
45000,-550.7272915361838
45500,-547.018990137581
46000,-551.2434238397834
46500,-544.3668602100482
47000,-549.8745054564173
47500,-548.9620848266414
48000,-548.3762928189113
48500,-548.8245538119667
49000,-555.454083823577
49500,-551.2584814165571
50000,-556.4877669382444
50500,-552.5105188611252
51000,-554.604657058176
51500,-552.0483298789783
52000,-543.6412538888522
52500,-551.1879925532901
53000,-546.4644855742159
53500,-545.0432239163337
54000,-543.7646067984614
54500,-551.5041501915449
55000,-541.7503481455195
55500,-538.7687395297534
56000,-535.7742780491989
56500,-538.8673503309208
57000,-537.4617453546451
57500,-537.175433128882
58000,-537.2498077196547
58500,-536.2140454094971
59000,-535.0459064808332
59500,-536.894290830551
60000,-535.4553782917217
