episode,run_0
500,-136.01399894734695
1000,-137.5970442788963
1500,-156.62581291661294
2000,-305.6761738334788
2500,-306.98890957436913
3000,-248.64643893955676
3500,-295.9371467596706
4000,-318.82324450133564
4500,-241.15639874450463
5000,-256.6415397718064
5500,-362.302239401474
6000,-171.72610995591367
6500,-84.02556311810342
7000,-89.13249298398001
7500,-90.30211439704834
8000,-90.07460822078178
8500,-69.31564708134115
9000,-61.0172581266683
9500,-61.49533920507952
10000,-58.85683262607306
10500,-63.645848654267525
11000,-57.43963777641357
11500,-57.57403381042232
12000,-57.03295263551144
12500,-60.689182216511156
13000,-60.99290376923715
13500,-62.28860965877371
14000,-61.232364896555836
14500,-62.087385368987334
15000,-65.53433021739666
15500,-63.61838854769846
16000,-66.32910639249079
16500,-63.463116116432076
17000,-63.62162964897655
17500,-62.91808260558098
18000,-65.92025404084578
18500,-65.96965046766547
19000,-64.61021702951516
19500,-69.55067060852444
20000,-69.68394456542688
20500,-69.4025225988272
21000,-73.20087332017926
21500,-69.73106023048047
22000,-69.6434543936934
22500,-65.59913488871945
23000,-67.25494312595157
23500,-65.19592914498241
24000,-64.10649500781261
24500,-61.40315499170185
25000,-61.6791521491563
25500,-64.5950284900031
26000,-62.96382684708284
26500,-65.9384953859545
27000,-64.56233779123895
27500,-61.99647460485606
28000,-59.092182768743825
28500,-58.61998465974301
29000,-64.16728559776388
29500,-61.91216345074291
30000,-61.3129362740216
30500,-59.52446977816821
31000,-63.97129694579262
31500,-61.094182814966246
32000,-61.05499456064568
32500,-60.01346587488777
33000,-60.1720109601164
33500,-58.077484405864716
34000,-61.770616614146014
34500,-63.59180736313799
35000,-63.55117837045961
35500,-62.16799474189901
36000,-57.41919945803116
36500,-61.93611211717746
37000,-59.381055927852465
37500,-62.01613893849049
38000,-62.07948461876194
38500,-59.46067528641737
39000,-59.333213844490786
39500,-58.17279821779877
40000,-57.71004971189255
40500,-60.30131449126678
41000,-59.290356128336626
41500,-61.857821396280556
42000,-60.836028259474276
42500,-60.99639988341787
43000,-57.69678567532926
43500,-60.87292893516363
44000,-61.03970665802405
44500,-58.4124038558437
45000,-56.82897666340891
45500,-61.61851993873186
46000,-58.803789217246916
46500,-58.82761504617207
47000,-61.17956616650887
47500,-62.73843397914412
48000,-59.2201850755067
48500,-59.04859066148051
49000,-57.2790374621556
49500,-61.4127964056353
50000,-58.524802075447155
50500,-57.84535612638583
51000,-57.50270171094248
51500,-58.56178749201741
52000,-56.81749787269253
52500,-61.56950747005872
53000,-61.44002392259985
53500,-59.96781153747924
54000,-61.95726309731143
54500,-62.352763321261975
55000,-59.60664398247056
55500,-61.8275258981644
56000,-59.6389388498828
56500,-59.565366815800125
57000,-59.915365209635794
57500,-60.718675873353654
58000,-60.947474515268226
58500,-64.18474123502652
59000,-61.441282188977446
59500,-64.55376655099846
60000,-62.51365642595284
